"","grid_type","game_id","game_event_id","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","event_type","action_type","shot_type","shot_zone_basic","shot_zone_area","shot_zone_range","shot_distance","loc_x","loc_y","shot_attempted_flag","shot_made_flag","game_date","htm","vtm","shot_made_numeric","shot_value"
"319","Shot Chart Detail","0021500240","321","2544","LeBron James","1610612739","Cleveland Cavaliers","3","8","37","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,14.8,24.25,1,"missed","20151128","CLE","BKN",0,3
"320","Shot Chart Detail","0021500240","353","2544","LeBron James","1610612739","Cleveland Cavaliers","3","6","28","Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",10,-1.6,15.25,1,"made","20151128","CLE","BKN",1,2
"321","Shot Chart Detail","0021500240","463","2544","LeBron James","1610612739","Cleveland Cavaliers","4","8","16","Made Shot","Cutting Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.6,5.45,1,"made","20151128","CLE","BKN",1,2
"322","Shot Chart Detail","0021500240","487","2544","LeBron James","1610612739","Cleveland Cavaliers","4","6","10","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.9,4.75,1,"missed","20151128","CLE","BKN",0,2
"323","Shot Chart Detail","0021500240","506","2544","LeBron James","1610612739","Cleveland Cavaliers","4","4","39","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,15.6,23.55,1,"made","20151128","CLE","BKN",1,3
"324","Shot Chart Detail","0021500240","512","2544","LeBron James","1610612739","Cleveland Cavaliers","4","3","56","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,20.7,18.65,1,"missed","20151128","CLE","BKN",0,3
"325","Shot Chart Detail","0021500240","516","2544","LeBron James","1610612739","Cleveland Cavaliers","4","3","26","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1,6.55,1,"made","20151128","CLE","BKN",1,2
"326","Shot Chart Detail","0021500240","534","2544","LeBron James","1610612739","Cleveland Cavaliers","4","2","11","Missed Shot","Floating Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",14,-13.7,9.05,1,"missed","20151128","CLE","BKN",0,2
"327","Shot Chart Detail","0021500240","556","2544","LeBron James","1610612739","Cleveland Cavaliers","4","0","34","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,14.6,27.55,1,"missed","20151128","CLE","BKN",0,3
"328","Shot Chart Detail","0021500240","590","2544","LeBron James","1610612739","Cleveland Cavaliers","4","0","1","Made Shot","Driving Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,3.8,12.25,1,"made","20151128","CLE","BKN",1,2
"329","Shot Chart Detail","0021500262","20","2544","LeBron James","1610612739","Cleveland Cavaliers","1","9","31","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",22,3.3,27.05,1,"missed","20151201","CLE","WAS",0,2
"330","Shot Chart Detail","0021500262","27","2544","LeBron James","1610612739","Cleveland Cavaliers","1","9","7","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.2,5.95,1,"made","20151201","CLE","WAS",1,2
"331","Shot Chart Detail","0021500262","114","2544","LeBron James","1610612739","Cleveland Cavaliers","1","0","51","Missed Shot","Floating Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",13,-12.5,9.35,1,"missed","20151201","CLE","WAS",0,2
"332","Shot Chart Detail","0021500262","134","2544","LeBron James","1610612739","Cleveland Cavaliers","2","11","5","Made Shot","Cutting Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.45,1,"made","20151201","CLE","WAS",1,2
"333","Shot Chart Detail","0021500262","136","2544","LeBron James","1610612739","Cleveland Cavaliers","2","10","36","Missed Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,1,10.85,1,"missed","20151201","CLE","WAS",0,2
"334","Shot Chart Detail","0021500262","149","2544","LeBron James","1610612739","Cleveland Cavaliers","2","9","43","Made Shot","Cutting Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.6,6.05,1,"made","20151201","CLE","WAS",1,2
"335","Shot Chart Detail","0021500262","160","2544","LeBron James","1610612739","Cleveland Cavaliers","2","8","48","Made Shot","Putback Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.2,5.45,1,"made","20151201","CLE","WAS",1,2
"336","Shot Chart Detail","0021500262","163","2544","LeBron James","1610612739","Cleveland Cavaliers","2","8","30","Made Shot","Running Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.9,5.25,1,"made","20151201","CLE","WAS",1,2
"337","Shot Chart Detail","0021500262","257","2544","LeBron James","1610612739","Cleveland Cavaliers","2","0","1","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.9,5.55,1,"missed","20151201","CLE","WAS",0,2
"338","Shot Chart Detail","0021500262","286","2544","LeBron James","1610612739","Cleveland Cavaliers","3","9","30","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-8.6,28.05,1,"missed","20151201","CLE","WAS",0,3
"339","Shot Chart Detail","0021500262","303","2544","LeBron James","1610612739","Cleveland Cavaliers","3","7","40","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",20,-12.2,21.15,1,"missed","20151201","CLE","WAS",0,2
"340","Shot Chart Detail","0021500262","338","2544","LeBron James","1610612739","Cleveland Cavaliers","3","4","15","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.9,5.15,1,"made","20151201","CLE","WAS",1,2
"341","Shot Chart Detail","0021500262","340","2544","LeBron James","1610612739","Cleveland Cavaliers","3","3","51","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-14.3,26.05,1,"missed","20151201","CLE","WAS",0,3
"342","Shot Chart Detail","0021500262","420","2544","LeBron James","1610612739","Cleveland Cavaliers","4","10","28","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,-4.8,10.35,1,"missed","20151201","CLE","WAS",0,2
"343","Shot Chart Detail","0021500262","422","2544","LeBron James","1610612739","Cleveland Cavaliers","4","10","24","Made Shot","Putback Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.7,5.25,1,"made","20151201","CLE","WAS",1,2
"344","Shot Chart Detail","0021500262","466","2544","LeBron James","1610612739","Cleveland Cavaliers","4","6","58","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,12.3,27.05,1,"missed","20151201","CLE","WAS",0,3
"345","Shot Chart Detail","0021500262","495","2544","LeBron James","1610612739","Cleveland Cavaliers","4","4","54","Missed Shot","Floating Jump shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-1.1,8.35,1,"missed","20151201","CLE","WAS",0,2
"346","Shot Chart Detail","0021500262","500","2544","LeBron James","1610612739","Cleveland Cavaliers","4","4","22","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.4,4.15,1,"made","20151201","CLE","WAS",1,2
"347","Shot Chart Detail","0021500262","522","2544","LeBron James","1610612739","Cleveland Cavaliers","4","2","19","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-2,6.35,1,"missed","20151201","CLE","WAS",0,2
"348","Shot Chart Detail","0021500262","526","2544","LeBron James","1610612739","Cleveland Cavaliers","4","1","43","Missed Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.7,5.55,1,"missed","20151201","CLE","WAS",0,2
"349","Shot Chart Detail","0021500288","20","2544","LeBron James","1610612739","Cleveland Cavaliers","1","9","4","Made Shot","Running Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.2,6.05,1,"made","20151204","NOP","CLE",1,2
"350","Shot Chart Detail","0021500288","29","2544","LeBron James","1610612739","Cleveland Cavaliers","1","8","2","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.9,5.45,1,"made","20151204","NOP","CLE",1,2
"351","Shot Chart Detail","0021500288","210","2544","LeBron James","1610612739","Cleveland Cavaliers","2","5","45","Missed Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",13,13.8,6.85,1,"missed","20151204","NOP","CLE",0,2
"352","Shot Chart Detail","0021500288","219","2544","LeBron James","1610612739","Cleveland Cavaliers","2","4","16","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",28,-12.4,30.45,1,"made","20151204","NOP","CLE",1,3
"353","Shot Chart Detail","0021500288","242","2544","LeBron James","1610612739","Cleveland Cavaliers","2","2","52","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20151204","NOP","CLE",1,2
"354","Shot Chart Detail","0021500288","252","2544","LeBron James","1610612739","Cleveland Cavaliers","2","2","9","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",29,-13,31.45,1,"missed","20151204","NOP","CLE",0,3
"355","Shot Chart Detail","0021500288","261","2544","LeBron James","1610612739","Cleveland Cavaliers","2","1","35","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",10,-2.7,15.35,1,"missed","20151204","NOP","CLE",0,2
"356","Shot Chart Detail","0021500288","313","2544","LeBron James","1610612739","Cleveland Cavaliers","3","9","27","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",8,-1.3,13.25,1,"missed","20151204","NOP","CLE",0,2
"357","Shot Chart Detail","0021500288","316","2544","LeBron James","1610612739","Cleveland Cavaliers","3","9","9","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,6.05,1,"missed","20151204","NOP","CLE",0,2
"358","Shot Chart Detail","0021500288","320","2544","LeBron James","1610612739","Cleveland Cavaliers","3","8","43","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-2.2,5.25,1,"missed","20151204","NOP","CLE",0,2
"359","Shot Chart Detail","0021500288","359","2544","LeBron James","1610612739","Cleveland Cavaliers","3","5","33","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",20,-20.1,7.35,1,"missed","20151204","NOP","CLE",0,2
"360","Shot Chart Detail","0021500288","361","2544","LeBron James","1610612739","Cleveland Cavaliers","3","5","24","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.2,7.05,1,"missed","20151204","NOP","CLE",0,2
"361","Shot Chart Detail","0021500288","448","2544","LeBron James","1610612739","Cleveland Cavaliers","4","10","3","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-18.6,24.55,1,"missed","20151204","NOP","CLE",0,3
"362","Shot Chart Detail","0021500288","460","2544","LeBron James","1610612739","Cleveland Cavaliers","4","9","12","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.2,6.35,1,"made","20151204","NOP","CLE",1,2
"363","Shot Chart Detail","0021500288","474","2544","LeBron James","1610612739","Cleveland Cavaliers","4","8","43","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,3.8,30.15,1,"missed","20151204","NOP","CLE",0,3
"364","Shot Chart Detail","0021500288","489","2544","LeBron James","1610612739","Cleveland Cavaliers","4","6","32","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0.9,5.95,1,"missed","20151204","NOP","CLE",0,2
"365","Shot Chart Detail","0021500288","491","2544","LeBron James","1610612739","Cleveland Cavaliers","4","6","23","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-2.4,6.35,1,"made","20151204","NOP","CLE",1,2
"366","Shot Chart Detail","0021500288","506","2544","LeBron James","1610612739","Cleveland Cavaliers","4","5","1","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.1,5.45,1,"made","20151204","NOP","CLE",1,2
"367","Shot Chart Detail","0021500288","510","2544","LeBron James","1610612739","Cleveland Cavaliers","4","4","31","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.4,5.45,1,"made","20151204","NOP","CLE",1,2
"368","Shot Chart Detail","0021500288","529","2544","LeBron James","1610612739","Cleveland Cavaliers","4","3","1","Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-3.7,6.35,1,"made","20151204","NOP","CLE",1,2
"369","Shot Chart Detail","0021500288","533","2544","LeBron James","1610612739","Cleveland Cavaliers","4","2","39","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-1.6,6.55,1,"made","20151204","NOP","CLE",1,2
"370","Shot Chart Detail","0021500288","542","2544","LeBron James","1610612739","Cleveland Cavaliers","4","2","17","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,1.4,10.95,1,"missed","20151204","NOP","CLE",0,2
"371","Shot Chart Detail","0021500288","544","2544","LeBron James","1610612739","Cleveland Cavaliers","4","2","14","Missed Shot","Putback Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,2,7.05,1,"missed","20151204","NOP","CLE",0,2
"372","Shot Chart Detail","0021500288","550","2544","LeBron James","1610612739","Cleveland Cavaliers","4","1","47","Made Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",16,8.2,19.85,1,"made","20151204","NOP","CLE",1,2
"373","Shot Chart Detail","0021500288","553","2544","LeBron James","1610612739","Cleveland Cavaliers","4","1","15","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1,5.95,1,"made","20151204","NOP","CLE",1,2
"374","Shot Chart Detail","0021500288","569","2544","LeBron James","1610612739","Cleveland Cavaliers","4","0","34","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-2.2,6.35,1,"made","20151204","NOP","CLE",1,2
"375","Shot Chart Detail","0021500288","592","2544","LeBron James","1610612739","Cleveland Cavaliers","4","0","0","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",18,-13.2,18.85,1,"missed","20151204","NOP","CLE",0,2
"376","Shot Chart Detail","0021500288","609","2544","LeBron James","1610612739","Cleveland Cavaliers","5","3","46","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,17.6,24.55,1,"missed","20151204","NOP","CLE",0,3
"377","Shot Chart Detail","0021500288","612","2544","LeBron James","1610612739","Cleveland Cavaliers","5","3","17","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",9,9.2,6.35,1,"missed","20151204","NOP","CLE",0,2
"378","Shot Chart Detail","0021500313","2","2544","LeBron James","1610612739","Cleveland Cavaliers","1","11","36","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.4,6.35,1,"made","20151208","CLE","POR",1,2
"379","Shot Chart Detail","0021500313","4","2544","LeBron James","1610612739","Cleveland Cavaliers","1","10","50","Missed Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.1,5.95,1,"missed","20151208","CLE","POR",0,2
"380","Shot Chart Detail","0021500313","18","2544","LeBron James","1610612739","Cleveland Cavaliers","1","8","53","Missed Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,0.1,9.35,1,"missed","20151208","CLE","POR",0,2
"381","Shot Chart Detail","0021500313","30","2544","LeBron James","1610612739","Cleveland Cavaliers","1","6","32","Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",9,1.9,14.25,1,"missed","20151208","CLE","POR",0,2
"382","Shot Chart Detail","0021500313","40","2544","LeBron James","1610612739","Cleveland Cavaliers","1","5","37","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,5.3,8.05,1,"missed","20151208","CLE","POR",0,2
"383","Shot Chart Detail","0021500313","65","2544","LeBron James","1610612739","Cleveland Cavaliers","1","3","7","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.6,5.45,1,"made","20151208","CLE","POR",1,2
"384","Shot Chart Detail","0021500313","128","2544","LeBron James","1610612739","Cleveland Cavaliers","2","8","45","Made Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.1,5.15,1,"made","20151208","CLE","POR",1,2
"385","Shot Chart Detail","0021500313","168","2544","LeBron James","1610612739","Cleveland Cavaliers","2","3","35","Made Shot","Cutting Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.9,5.45,1,"made","20151208","CLE","POR",1,2
"386","Shot Chart Detail","0021500313","188","2544","LeBron James","1610612739","Cleveland Cavaliers","2","1","57","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.7,6.05,1,"made","20151208","CLE","POR",1,2
"387","Shot Chart Detail","0021500313","201","2544","LeBron James","1610612739","Cleveland Cavaliers","2","1","28","Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.6,6.35,1,"made","20151208","CLE","POR",1,2
"388","Shot Chart Detail","0021500313","245","2544","LeBron James","1610612739","Cleveland Cavaliers","3","10","55","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",24,-24.8,8.05,1,"missed","20151208","CLE","POR",0,3
