,SCOREMARGIN,index,action_type,defender_distance,defender_id,defender_name,defender_x_loc,defender_y_loc,event_type,game_date,game_event_id,game_id,grid_type,homeTeam,htm,loc_x,loc_y,minutes_remaining,period,player_id,player_name,season_type,seconds_remaining,shot_attempted_flag,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,time,vtm
669,7,684,Jump Shot,5.862765595,1626159,Justise Winslow,69.3058,37.422,Missed Shot,20160111,312,21500568,Shot Chart Detail,1,GSW,63,37,7,3,201939,Stephen Curry,Regular,14,1,29,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500568:3:7:14,MIA
670,10,685,Jump Shot,3.196812334,201609,Goran Dragic,66.19643,38.71725,Missed Shot,20160111,328,21500568,Shot Chart Detail,1,GSW,67,35,5,3,201939,Stephen Curry,Regular,43,1,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500568:3:5:43,MIA
671,8,686,Layup Shot,3.085760375,204020,Tyler Johnson,89.02238,28.47556,Missed Shot,20160111,334,21500568,Shot Chart Detail,1,GSW,92,28,5,3,201939,Stephen Curry,Regular,10,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500568:3:5:10,MIA
672,6,687,Jump Bank Shot,8.877815513,101123,Gerald Green,85.04373,11.13912,Missed Shot,20160111,375,21500568,Shot Chart Detail,1,GSW,93,11,1,3,201939,Stephen Curry,Regular,53,1,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500568:3:1:53,MIA
673,7,688,Pullup Jump shot,6.122473587,204020,Tyler Johnson,96.24746,47.49483,Missed Shot,20160111,384,21500568,Shot Chart Detail,1,GSW,90,47,0,3,201939,Stephen Curry,Regular,48,1,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500568:3:0:48,MIA
674,3,689,Jump Shot,6.588366825,2617,Udonis Haslem,7.16008,25.62738,Missed Shot,20160111,390,21500568,Shot Chart Detail,1,GSW,10,31,0,3,201939,Stephen Curry,Regular,0,1,51,0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,1610612744,Golden State Warriors,0021500568:3:0:00,MIA
675,10,690,Floating Jump shot,2.75139178,204020,Tyler Johnson,90.98978,24.5765,Missed Shot,20160111,447,21500568,Shot Chart Detail,1,GSW,89,22,6,4,201939,Stephen Curry,Regular,10,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500568:4:6:10,MIA
676,10,691,Pullup Jump shot,9.100610872,204020,Tyler Johnson,75.90246,33.616,Missed Shot,20160111,461,21500568,Shot Chart Detail,1,GSW,70,41,5,4,201939,Stephen Curry,Regular,10,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500568:4:5:10,MIA
677,13,692,Pullup Jump shot,12.00106353,204020,Tyler Johnson,84.47267,14.12192,Made Shot,20160111,463,21500568,Shot Chart Detail,1,GSW,75,6,4,4,201939,Stephen Curry,Regular,52,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500568:4:4:52,MIA
678,10,693,Pullup Jump shot,5.998565381,2547,Chris Bosh,78.30963,31.17525,Made Shot,20160111,485,21500568,Shot Chart Detail,1,GSW,76,36,1,4,201939,Stephen Curry,Regular,42,1,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500568:4:1:42,MIA
679,9,694,Pullup Jump shot,3.088062955,2547,Chris Bosh,72.26008,9.28306,Made Shot,20160111,506,21500568,Shot Chart Detail,1,GSW,71,6,0,4,201939,Stephen Curry,Regular,26,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500568:4:0:26,MIA
680,1,695,Cutting Finger Roll Layup Shot,6.766429817,202702,Kenneth Faried,88.97347,20.53904,Missed Shot,20160113,13,21500583,Shot Chart Detail,0,DEN,94,24,10,1,201939,Stephen Curry,Regular,37,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:1:10:37,GSW
681,3,696,Jump Shot,3.796704574,2749,Jameer Nelson,62.10433,17.75761,Missed Shot,20160113,27,21500583,Shot Chart Detail,0,DEN,58,16,9,1,201939,Stephen Curry,Regular,43,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:1:9:43,GSW
682,3,697,Pullup Jump shot,5.230838464,203914,Gary Harris,63.71541,38.09826,Made Shot,20160113,42,21500583,Shot Chart Detail,0,DEN,58,39,8,1,201939,Stephen Curry,Regular,23,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:1:8:23,GSW
683,8,698,Driving Finger Roll Layup Shot,1.141240833,1626144,Emmanuel Mudiay,86.99994,25.45719,Missed Shot,20160113,116,21500583,Shot Chart Detail,0,DEN,86,24,2,1,201939,Stephen Curry,Regular,29,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:1:2:29,GSW
684,5,699,Jump Shot,15.70400128,201589,Darrell Arthur,56.2,36.23298,Missed Shot,20160113,136,21500583,Shot Chart Detail,0,DEN,65,48,0,1,201939,Stephen Curry,Regular,46,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:1:0:46,GSW
685,4,700,Fadeaway Jump Shot,6.410301775,203115,Will Barton,86.69173,35.74605,Missed Shot,20160113,234,21500583,Shot Chart Detail,0,DEN,83,41,5,2,201939,Stephen Curry,Regular,34,1,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500583:2:5:34,GSW
686,6,701,Jump Shot,5.751382719,2749,Jameer Nelson,73.70426,42.48034,Missed Shot,20160113,259,21500583,Shot Chart Detail,0,DEN,68,39,3,2,201939,Stephen Curry,Regular,21,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:2:3:21,GSW
687,1,702,Driving Finger Roll Layup Shot,2.5451679,202702,Kenneth Faried,70.26168,17.09613,Made Shot,20160113,272,21500583,Shot Chart Detail,0,DEN,70,14,1,2,201939,Stephen Curry,Regular,56,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:2:1:56,GSW
688,-1,703,Jump Shot,5.802640348,201589,Darrell Arthur,70.99734,36.73196,Made Shot,20160113,278,21500583,Shot Chart Detail,0,DEN,66,39,1,2,201939,Stephen Curry,Regular,24,1,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:2:1:24,GSW
689,1,704,Pullup Jump shot,7.143644761,2749,Jameer Nelson,64.31003,16.17581,Missed Shot,20160113,283,21500583,Shot Chart Detail,0,DEN,57,15,0,2,201939,Stephen Curry,Regular,45,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:2:0:45,GSW
690,-2,705,Fadeaway Jump Shot,2.035423782,203914,Gary Harris,13.77942,40.00837,Made Shot,20160113,322,21500583,Shot Chart Detail,0,DEN,14,41,8,3,201939,Stephen Curry,Regular,41,1,16,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500583:3:8:41,GSW
691,-4,706,Driving Floating Bank Jump Shot,13.38036908,201568,Danilo Gallinari,7.04222,29.80166,Made Shot,20160113,327,21500583,Shot Chart Detail,0,DEN,-3,38,7,3,201939,Stephen Curry,Regular,36,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:3:7:36,GSW
692,-4,707,Jump Shot,13.57543275,203914,Gary Harris,27.29077,1.12804,Missed Shot,20160113,338,21500583,Shot Chart Detail,0,DEN,39,6,6,3,201939,Stephen Curry,Regular,28,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:3:6:28,GSW
693,2,708,Jump Shot,11.58598806,1626144,Emmanuel Mudiay,29.77745,27.35266,Missed Shot,20160113,382,21500583,Shot Chart Detail,0,DEN,33,16,3,3,201939,Stephen Curry,Regular,3,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:3:3:03,GSW
694,8,709,Jump Shot,15.06221019,1626144,Emmanuel Mudiay,32.32246,30.4109,Missed Shot,20160113,407,21500583,Shot Chart Detail,0,DEN,47,29,0,3,201939,Stephen Curry,Regular,39,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:3:0:39,GSW
695,8,710,Driving Reverse Layup Shot,1.92433649,201589,Darrell Arthur,8.28498,28.49963,Made Shot,20160113,414,21500583,Shot Chart Detail,0,DEN,6,28,0,3,201939,Stephen Curry,Regular,30,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:3:0:30,GSW
696,10,711,Driving Layup Shot,2.055530359,201589,Darrell Arthur,7.88606,24.13522,Missed Shot,20160113,421,21500583,Shot Chart Detail,0,DEN,7,26,0,3,201939,Stephen Curry,Regular,1,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:3:0:01,GSW
697,10,712,Running Layup Shot,4.048247616,201589,Darrell Arthur,-1.87918,32.98958,Missed Shot,20160113,483,21500583,Shot Chart Detail,0,DEN,-5,35,7,4,201939,Stephen Curry,Regular,57,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:4:7:57,GSW
698,9,713,Driving Reverse Layup Shot,4.491000863,203914,Gary Harris,15.37484,8.15836,Made Shot,20160113,502,21500583,Shot Chart Detail,0,DEN,10,8,6,4,201939,Stephen Curry,Regular,2,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:4:6:02,GSW
699,6,714,Jump Shot,5.517452619,2749,Jameer Nelson,23.04893,44.95973,Made Shot,20160113,512,21500583,Shot Chart Detail,0,DEN,25,49,5,4,201939,Stephen Curry,Regular,13,1,27,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:4:5:13,GSW
700,7,715,Driving Finger Roll Layup Shot,2.538950122,201589,Darrell Arthur,1.18311,26.76099,Made Shot,20160113,529,21500583,Shot Chart Detail,0,DEN,-1,26,3,4,201939,Stephen Curry,Regular,38,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:4:3:38,GSW
701,7,716,Driving Finger Roll Layup Shot,1.831018612,203115,Will Barton,11.90916,29.83556,Made Shot,20160113,535,21500583,Shot Chart Detail,0,DEN,11,28,2,4,201939,Stephen Curry,Regular,40,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:4:2:40,GSW
702,4,717,Fadeaway Jump Shot,6.024982299,201568,Danilo Gallinari,26.14263,17.91436,Made Shot,20160113,545,21500583,Shot Chart Detail,0,DEN,31,15,1,4,201939,Stephen Curry,Regular,44,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:4:1:44,GSW
703,5,718,Driving Finger Roll Layup Shot,4.889704434,201568,Danilo Gallinari,6.7749,19.00106,Made Shot,20160113,547,21500583,Shot Chart Detail,0,DEN,4,23,1,4,201939,Stephen Curry,Regular,15,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:4:1:15,GSW
704,2,719,Pullup Jump shot,5.971768013,203914,Gary Harris,30.1257,37.14882,Made Shot,20160113,556,21500583,Shot Chart Detail,0,DEN,34,40,0,4,201939,Stephen Curry,Regular,37,1,33,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:4:0:37,GSW
705,0,720,Driving Finger Roll Layup Shot,8.932428208,201579,Roy Hibbert,4.59774,23.82944,Missed Shot,20160114,2,21500592,Shot Chart Detail,1,GSW,-2,18,11,1,201939,Stephen Curry,Regular,45,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500592:1:11:45,LAL
706,1,721,Pullup Jump shot,1.821010134,101150,Lou Williams,25.70142,39.49506,Missed Shot,20160114,24,21500592,Shot Chart Detail,1,GSW,25,41,9,1,201939,Stephen Curry,Regular,15,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:1:9:15,LAL
707,2,722,Pullup Jump shot,3.364605381,201579,Roy Hibbert,24.57799,14.15217,Made Shot,20160114,35,21500592,Shot Chart Detail,1,GSW,27,14,7,1,201939,Stephen Curry,Regular,42,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:1:7:42,LAL
708,3,723,Pullup Jump shot,8.653946527,203903,Jordan Clarkson,17.50412,5.59175,Made Shot,20160114,51,21500592,Shot Chart Detail,1,GSW,25,9,6,1,201939,Stephen Curry,Regular,2,1,27,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:1:6:02,LAL
709,6,724,Jump Shot,6.057576679,1626156,D'Angelo Russell,19.64228,44.47668,Made Shot,20160114,65,21500592,Shot Chart Detail,1,GSW,25,43,4,1,201939,Stephen Curry,Regular,54,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:1:4:54,LAL
710,3,725,Jump Shot,3.952612564,101150,Lou Williams,7.80612,3.81433,Missed Shot,20160114,71,21500592,Shot Chart Detail,1,GSW,11,2,4,1,201939,Stephen Curry,Regular,3,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:1:4:03,LAL
711,1,726,Jump Shot,1.523642175,204028,Tarik Black,83.33957,27.19112,Missed Shot,20160114,135,21500592,Shot Chart Detail,1,GSW,83,28,0,1,201939,Stephen Curry,Regular,0,1,61,0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,1610612744,Golden State Warriors,0021500592:1:0:00,LAL
712,2,727,Pullup Jump shot,11.16813361,201579,Roy Hibbert,15.95884,36.38109,Made Shot,20160114,221,21500592,Shot Chart Detail,1,GSW,22,45,4,2,201939,Stephen Curry,Regular,15,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:2:4:15,LAL
713,3,728,Pullup Jump shot,4.360842235,203903,Jordan Clarkson,29.13751,19.79275,Made Shot,20160114,265,21500592,Shot Chart Detail,1,GSW,31,23,1,2,201939,Stephen Curry,Regular,10,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:2:1:10,LAL
714,3,729,Jump Shot,12.36604549,977,Kobe Bryant,27.27269,49.73215,Missed Shot,20160114,277,21500592,Shot Chart Detail,1,GSW,15,45,0,2,201939,Stephen Curry,Regular,26,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:2:0:26,LAL
715,3,730,Jump Shot,16.47845506,203903,Jordan Clarkson,4.39892,33.68442,Missed Shot,20160114,279,21500592,Shot Chart Detail,1,GSW,4,50,0,2,201939,Stephen Curry,Regular,20,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500592:2:0:20,LAL
716,6,731,Pullup Jump shot,1.286228039,203903,Jordan Clarkson,75.96966,44.53527,Made Shot,20160114,325,21500592,Shot Chart Detail,1,GSW,75,45,8,3,201939,Stephen Curry,Regular,19,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:3:8:19,LAL
717,4,732,Jump Shot,5.259553607,203903,Jordan Clarkson,76.61831,40.53028,Missed Shot,20160114,333,21500592,Shot Chart Detail,1,GSW,73,44,6,3,201939,Stephen Curry,Regular,44,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:3:6:44,LAL
718,5,733,Pullup Jump shot,3.61552737,101150,Lou Williams,68.41086,31.95912,Made Shot,20160114,345,21500592,Shot Chart Detail,1,GSW,64,31,5,3,201939,Stephen Curry,Regular,29,1,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:3:5:29,LAL
719,7,734,Pullup Jump shot,6.649873964,1626156,D'Angelo Russell,82.87884,9.27397,Made Shot,20160114,354,21500592,Shot Chart Detail,1,GSW,84,2,4,3,201939,Stephen Curry,Regular,22,1,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500592:3:4:22,LAL
720,5,735,Jump Shot,6.740218521,1626156,D'Angelo Russell,65.4124,32.69257,Missed Shot,20160114,362,21500592,Shot Chart Detail,1,GSW,67,38,3,3,201939,Stephen Curry,Regular,50,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:3:3:50,LAL
721,14,736,Running Dunk Shot,6.979022057,1626148,Anthony Brown,63.5525,29.40593,Made Shot,20160114,406,21500592,Shot Chart Detail,1,GSW,70,29,0,3,201939,Stephen Curry,Regular,43,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500592:3:0:43,LAL
722,14,737,Jump Shot,6.337436207,1626148,Anthony Brown,58.85328,45.86771,Missed Shot,20160114,408,21500592,Shot Chart Detail,1,GSW,56,40,0,3,201939,Stephen Curry,Regular,29,1,30,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:3:0:29,LAL
723,-3,764,Jump Shot,5.65251109,202681,Kyrie Irving,27.87412,45.4898,Made Shot,20160118,4,21500622,Shot Chart Detail,0,CLE,22,42,11,1,201939,Stephen Curry,Regular,3,1,28,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:1:11:03,GSW
724,-10,765,Running Layup Shot,22.98566602,202681,Kyrie Irving,75.92209,22.27909,Made Shot,20160118,16,21500622,Shot Chart Detail,0,CLE,52,21,9,1,201939,Stephen Curry,Regular,49,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500622:1:9:49,GSW
725,-8,766,Step Back Jump shot,0.973223836,2544,LeBron James,55.59847,0.55843,Missed Shot,20160118,45,21500622,Shot Chart Detail,0,CLE,54,1,6,1,201939,Stephen Curry,Regular,46,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:1:6:46,GSW
726,-7,767,Jump Shot,8.262721324,202681,Kyrie Irving,58.46133,17.40207,Made Shot,20160118,55,21500622,Shot Chart Detail,0,CLE,50,15,5,1,201939,Stephen Curry,Regular,49,1,23,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:1:5:49,GSW
727,-11,768,Cutting Layup Shot,3.250166661,2747,J.R. Smith,85.28162,38.50889,Made Shot,20160118,88,21500622,Shot Chart Detail,0,CLE,87,36,1,1,201939,Stephen Curry,Regular,58,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500622:1:1:58,GSW
728,-12,769,Jump Shot,0,203521,Matthew Dellavedova,60.11285,18.66292,Made Shot,20160118,91,21500622,Shot Chart Detail,0,CLE,60,18,1,1,201939,Stephen Curry,Regular,18,1,27,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:1:1:18,GSW
729,-15,770,Jump Shot,8.263658995,202697,Iman Shumpert,83.28163,39.5197,Made Shot,20160118,95,21500622,Shot Chart Detail,0,CLE,79,46,0,1,201939,Stephen Curry,Regular,58,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:1:0:58,GSW
730,-22,771,Cutting Layup Shot,24.84205734,202681,Kyrie Irving,50.71756,20.01378,Made Shot,20160118,174,21500622,Shot Chart Detail,0,CLE,26,15,5,2,201939,Stephen Curry,Regular,26,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500622:2:5:26,GSW
731,-23,772,Driving Bank shot,4.707819766,2544,LeBron James,89.99959,28.85595,Missed Shot,20160118,182,21500622,Shot Chart Detail,0,CLE,89,33,4,2,201939,Stephen Curry,Regular,52,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500622:2:4:52,GSW
732,-25,773,Running Layup Shot,10.59161987,2747,J.R. Smith,89.7467,25.44243,Made Shot,20160118,185,21500622,Shot Chart Detail,0,CLE,94,16,4,2,201939,Stephen Curry,Regular,32,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500622:2:4:32,GSW
733,-35,774,Jump Shot,15.00963238,202389,Timofey Mozgov,12.58958,17.45609,Made Shot,20160118,276,21500622,Shot Chart Detail,0,CLE,26,11,10,3,201939,Stephen Curry,Regular,33,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:3:10:33,GSW
734,-35,775,Jump Shot,2.00689968,2544,LeBron James,29.76413,48.53782,Missed Shot,20160118,284,21500622,Shot Chart Detail,0,CLE,28,50,9,3,201939,Stephen Curry,Regular,42,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:3:9:42,GSW
735,-33,776,Jump Shot,20.58098344,202389,Timofey Mozgov,26.02417,23.0976,Missed Shot,20160118,312,21500622,Shot Chart Detail,0,CLE,45,29,6,3,201939,Stephen Curry,Regular,58,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:3:6:58,GSW
736,-35,777,Jump Shot,9.01601137,201567,Kevin Love,55.24331,1.41031,Made Shot,20160118,344,21500622,Shot Chart Detail,0,CLE,60,8,5,3,201939,Stephen Curry,Regular,4,1,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500622:3:5:04,GSW
737,-35,778,Jump Shot,23.31129288,202681,Kyrie Irving,38.80823,16.10854,Missed Shot,20160118,349,21500622,Shot Chart Detail,0,CLE,62,15,4,3,201939,Stephen Curry,Regular,33,1,28,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:3:4:33,GSW
738,-35,779,Reverse Layup Shot,0,202681,Kyrie Irving,0.9001,36.87602,Made Shot,20160118,352,21500622,Shot Chart Detail,0,CLE,0,36,4,3,201939,Stephen Curry,Regular,9,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500622:3:4:09,GSW
739,-40,780,Jump Shot,6.46522232,203521,Matthew Dellavedova,24.50512,17.60294,Made Shot,20160118,396,21500622,Shot Chart Detail,0,CLE,29,13,0,3,201939,Stephen Curry,Regular,41,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:3:0:41,GSW
740,-37,781,Jump Shot,6.834246395,203521,Matthew Dellavedova,22.51841,11.03774,Missed Shot,20160118,398,21500622,Shot Chart Detail,0,CLE,29,9,0,3,201939,Stephen Curry,Regular,11,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:3:0:11,GSW
